paperId,year,outDegree,inDegree
9801210,1998,13,3
9801221,1998,0,4
9801224,1998,2,10
9801226,1998,4,3
9801227,1998,14,0
9801228,1998,21,3
9801233,1998,12,8
9801235,1998,40,3
9801238,1998,41,33
9801247,1998,14,0
9801250,1998,7,0
9801251,1998,32,13
9801252,1998,27,13
9801254,1998,10,3
9801260,1998,12,57
9801262,1998,13,51
9801268,1998,13,18
9801269,1998,59,14
9801271,1998,77,83
9801272,1998,41,42
9801281,1998,8,8
9801294,1998,10,9
9801295,1998,10,6
9801296,1998,10,0
9801300,1998,13,18
9801303,1998,11,1
9801312,1998,15,0
9801314,1998,3,3
9801316,1998,6,2
9801317,1998,3,1
9801330,1998,15,20
9801331,1998,36,0
9801337,1998,16,0
9801341,1998,19,3
9801343,1998,23,0
9801346,1998,3,3
9801351,1998,2,0
9801354,1998,5,0
9801356,1998,6,44
9801365,1998,28,24
9801369,1998,18,22
9801375,1998,10,44
9801381,1998,7,1
9801388,1998,17,4
9801397,1998,12,65
9801401,1998,2,0
9801406,1998,12,2
9801411,1998,14,9
9801412,1998,12,15
9801415,1998,12,14
9801417,1998,70,4
9801418,1998,5,5
9801420,1998,8,3
9801425,1998,38,5
9801430,1998,15,37
9801436,1998,5,4
9801442,1998,2,12
9801443,1998,29,37
9801444,1998,5,21
9801446,1998,18,18
9801448,1998,12,7
9801452,1998,21,0
9801456,1998,15,11
9802204,1998,4,9
9802214,1998,23,14
9802216,1998,10,3
9802217,1998,15,1
9802218,1998,31,11
9802219,1998,2,1
9802222,1998,3,0
9802223,1998,13,4
9802226,1998,15,3
9802231,1998,11,4
9802232,1998,7,0
9802235,1998,14,0
9802239,1998,3,16
9802240,1998,15,4
9802272,1998,10,2
9802273,1998,11,19
9802278,1998,4,0
9802280,1998,2,0
9802282,1998,5,4
9802284,1998,2,12
9802290,1998,3,108
9802292,1998,17,6
9802294,1998,10,14
9802298,1998,15,11
9802300,1998,10,39
9802301,1998,7,2
9802302,1998,119,5
9802305,1998,24,5
9802308,1998,19,23
9802309,1998,2,0
9802316,1998,4,1
9802331,1998,14,0
9802334,1998,14,33
9802335,1998,16,1
9802341,1998,1,12
9802353,1998,2,2
9802354,1998,9,0
9802355,1998,37,0
9802356,1998,10,0
9802357,1998,42,78
9802361,1998,5,15
9802362,1998,7,14
9802365,1998,21,35
9802372,1998,13,7
9802373,1998,6,16
9802379,1998,5,53
9802380,1998,3,5
9802381,1998,12,22
9802386,1998,17,2
9802390,1998,13,6
9802391,1998,29,67
9802394,1998,10,64
9802406,1998,5,19
9802409,1998,9,51
9802411,1998,13,13
9802414,1998,3,9
9802416,1998,40,20
9802419,1998,29,20
9802425,1998,18,3
9802428,1998,2,0
9802431,1998,7,2
9802432,1998,7,19
9802433,1998,17,33
9802438,1998,9,2
9802439,1998,17,19
9802440,1998,7,48
9802444,1998,6,0
9802446,1998,11,0
9803201,1998,1,2
9803210,1998,9,7
9803215,1998,22,2
9803219,1998,19,8
9803225,1998,7,24
9803226,1998,11,24
9803227,1998,19,12
9803229,1998,12,22
9803230,1998,11,1
9803232,1998,16,11
9803237,1998,32,46
9803238,1998,2,5
9803241,1998,15,20
9803242,1998,5,45
9803246,1998,6,8
9803251,1998,9,5
9803252,1998,1,3
9803254,1998,9,7
9803257,1998,26,8
9803258,1998,8,6
9803262,1998,1,1
9803266,1998,11,19
9803277,1998,9,84
9803282,1998,8,2
9803283,1998,12,0
9803288,1998,20,4
9803296,1998,7,3
9803297,1998,2,29
9803301,1998,2,8
9803306,1998,6,10
9803308,1998,30,19
9803313,1998,2,15
9803314,1998,27,20
9803315,1998,0,134
9803316,1998,19,36
9803318,1998,11,0
9803320,1998,8,5
9803321,1998,46,1
9803327,1998,8,1
9803333,1998,0,7
9803336,1998,16,1
9803337,1998,6,15
9803339,1998,3,2
9803341,1998,5,10
9803342,1998,20,16
9803343,1998,16,7
9803346,1998,1,0
9803348,1998,7,1
9803349,1998,28,20
9803351,1998,32,22
9803357,1998,32,26
9803359,1998,8,5
9803360,1998,14,1
9803361,1998,10,1
9803363,1998,14,50
9803368,1998,39,59
9803370,1998,21,8
9803380,1998,7,12
9803382,1998,28,7
9803384,1998,8,11
9803385,1998,20,6
9803388,1998,13,0
9803389,1998,7,78
9803393,1998,5,27
9803396,1998,14,15
9803397,1998,2,9
9803398,1998,4,0
9803400,1998,4,16
9803403,1998,13,3
9803419,1998,4,6
9803424,1998,10,3
9803433,1998,17,18
9803442,1998,7,2
9803443,1998,6,1
9803444,1998,12,1
9803445,1998,22,149
9803448,1998,9,0
9803453,1998,8,22
9803454,1998,22,46
9803459,1998,8,7
9803460,1998,8,16
9803466,1998,3,60
9803467,1998,2,2
9803476,1998,25,9
9803477,1998,4,4
9803479,1998,95,39
9803489,1998,14,4
9803493,1998,6,19
9803497,1998,12,34
9803501,1998,10,3
9804208,1998,13,8
9804209,1998,10,61
9804210,1998,13,0
9804211,1998,6,23
9804212,1998,2,6
9804217,1998,10,18
9804224,1998,0,5
9804227,1998,19,59
9804232,1998,2,4
9804233,1998,6,94
9804235,1998,9,14
9804237,1998,10,6
9804241,1998,19,76
9804242,1998,16,4
9804251,1998,7,4
9804252,1998,11,36
9804254,1998,4,13
9804255,1998,26,51
9804266,1998,17,1
9804271,1998,14,3
9804273,1998,17,26
9804274,1998,24,13
9804275,1998,58,17
9804277,1998,22,2
9804281,1998,6,11
9804283,1998,16,7
9804287,1998,5,1
9804290,1998,4,41
9804294,1998,52,40
9804300,1998,2,5
9804304,1998,12,18
9804319,1998,12,26
9804320,1998,2,4
9804323,1998,9,5
9804327,1998,12,2
9804328,1998,4,3
9804331,1998,3,3
9804332,1998,3,29
9804335,1998,5,4
9804338,1998,9,5
9804343,1998,14,8
9804347,1998,2,8
9804349,1998,15,1
9804351,1998,8,3
9804353,1998,13,10
9804355,1998,10,15
9804361,1998,5,0
9804363,1998,33,59
9804365,1998,14,2
9804371,1998,11,4
9804372,1998,12,1
9804376,1998,3,5
9804377,1998,16,13
9804378,1998,1,1
9804379,1998,23,30
9804383,1998,6,1
9804384,1998,6,2
9804387,1998,6,2
9804391,1998,13,4
9804393,1998,10,5
9804397,1998,7,12
9804398,1998,3,85
9804399,1998,11,6
9804403,1998,5,142
9804404,1998,4,13
9804408,1998,4,0
9804436,1998,10,27
9804441,1998,11,4
9804443,1998,15,1
9804455,1998,6,0
9804462,1998,7,13
9804463,1998,16,0
9805205,1998,3,2
9805206,1998,9,2
9805207,1998,8,4
9805208,1998,5,34
9805215,1998,7,22
9805216,1998,10,14
9805222,1998,22,5
9805230,1998,12,0
9805234,1998,4,4
9805243,1998,8,3
9805245,1998,0,1
9805251,1998,11,6
9805252,1998,10,1
9805258,1998,6,1
9805264,1998,34,25
9805268,1998,10,36
9805270,1998,16,84
9805273,1998,4,4
9805274,1998,27,12
9805276,1998,8,0
9805281,1998,4,3
9805294,1998,6,8
9805300,1998,7,7
9805302,1998,23,2
9805303,1998,38,102
9805315,1998,11,16
9805316,1998,7,11
9805317,1998,16,2
9805319,1998,15,4
9805324,1998,3,7
9805327,1998,5,3
9805328,1998,17,0
9805333,1998,6,0
9805334,1998,7,18
9805338,1998,12,8
9805344,1998,17,10
9805345,1998,5,4
9805349,1998,21,19
9805350,1998,4,0
9805351,1998,10,2
9805353,1998,7,2
9805356,1998,3,7
9805358,1998,19,7
9805366,1998,10,3
9805367,1998,12,14
9805374,1998,15,1
9805378,1998,7,10
9805384,1998,3,1
9805385,1998,2,2
9805389,1998,17,27
9805390,1998,1,3
9805393,1998,5,2
9805403,1998,23,31
9805412,1998,2,1
9805414,1998,0,3
9805422,1998,12,73
9805424,1998,18,45
9805425,1998,8,1
9805426,1998,26,2
9805434,1998,8,2
9805436,1998,3,2
9805442,1998,20,32
9805446,1998,7,5
9805447,1998,13,5
9805448,1998,9,13
9805461,1998,10,4
9805468,1998,19,5
9805470,1998,11,58
9805472,1998,33,5
9805473,1998,4,5
9805481,1998,20,4
9805484,1998,31,5
9805487,1998,12,1
9805488,1998,21,4
9805490,1998,4,0
9805492,1998,3,1
9805494,1998,37,9
9805496,1998,3,17
9805497,1998,20,1
9805500,1998,33,8
9805503,1998,6,1
9805504,1998,15,1
9805508,1998,4,1
9805509,1998,3,14
9806206,1998,23,0
9806213,1998,4,4
9806219,1998,11,41
9806224,1998,8,3
9806232,1998,18,26
9806236,1998,12,42
9806244,1998,7,16
9806245,1998,11,0
9806246,1998,3,18
9806248,1998,6,5
9806251,1998,11,1
9806255,1998,9,18
9806259,1998,13,18
9806267,1998,20,13
9806278,1998,20,19
9806279,1998,2,18
9806280,1998,2,12
9806285,1998,3,1
9806287,1998,10,13
9806288,1998,23,3
9806292,1998,8,54
9806294,1998,6,9
9806298,1998,7,21
9806305,1998,17,26
9806307,1998,6,3
9806308,1998,30,71
9806314,1998,12,4
9806317,1998,12,10
9806323,1998,7,1
9806324,1998,9,11
9806326,1998,9,0
9806330,1998,38,0
9806331,1998,11,1
9806332,1998,17,23
9806336,1998,15,20
9806340,1998,11,12
9806342,1998,7,11
9806343,1998,7,0
9806344,1998,10,66
9806345,1998,9,17
9806348,1998,20,25
9806349,1998,14,1
9806352,1998,11,16
9806354,1998,22,52
9806355,1998,4,6
9806359,1998,19,2
9806364,1998,5,3
9806365,1998,2,3
9806368,1998,15,21
9806372,1998,2,1
9806381,1998,2,6
9806382,1998,13,13
9806384,1998,3,2
9806401,1998,27,9
9806402,1998,4,6
9806404,1998,13,129
9806409,1998,4,7
9806419,1998,3,3
9806429,1998,38,5
9806437,1998,11,4
9806456,1998,11,0
9806457,1998,4,3
9806460,1998,12,2
9806462,1998,20,15
9806467,1998,13,26
9806468,1998,24,16
9806471,1998,141,93
9806472,1998,7,16
9806473,1998,9,1
9806478,1998,5,1
9806483,1998,2,0
9806484,1998,11,21
9806486,1998,18,15
9806488,1998,5,3
9806491,1998,14,10
9806505,1998,12,7
9806509,1998,5,4
9806510,1998,14,4
9806513,1998,7,10
9806517,1998,29,0
9806519,1998,22,37
9806524,1998,9,2
9806526,1998,14,6
9806528,1998,5,14
9806530,1998,11,10
9806533,1998,26,0
9807209,1998,5,6
9807212,1998,15,2
9807215,1998,6,3
9807216,1998,2,46
9807222,1998,8,11
9807223,1998,15,9
9807224,1998,0,12
9807229,1998,18,29
9807234,1998,4,3
9807235,1998,1,31
9807237,1998,1,1
9807238,1998,15,9
9807243,1998,12,4
9807249,1998,18,4
9807250,1998,2,3
9807251,1998,23,44
9807261,1998,5,16
9807262,1998,14,9
9807264,1998,6,2
9807268,1998,3,2
9807270,1998,13,0
9807290,1998,10,0
9807293,1998,11,7
9807294,1998,8,12
9807297,1998,3,23
9807310,1998,1,15
9807318,1998,7,8
9807326,1998,7,18
9807327,1998,11,71
9807331,1998,8,5
9807334,1998,18,22
9807335,1998,7,2
9807336,1998,6,6
9807339,1998,0,7
9807340,1998,29,29
9807341,1998,4,1
9807344,1998,4,75
9807349,1998,35,15
9807350,1998,13,9
9807353,1998,4,21
9807354,1998,14,14
9807356,1998,1,0
9807358,1998,38,64
9807362,1998,11,3
9807368,1998,4,0
9807369,1998,28,0
9807373,1998,20,5
9807377,1998,25,19
9807380,1998,5,5
9807383,1998,4,5
9807385,1998,3,3
9807386,1998,2,10
9807387,1998,6,0
9807390,1998,26,5
9807394,1998,3,1
9807407,1998,1,1
9807411,1998,6,9
9807413,1998,7,2
9807417,1998,8,11
9807420,1998,4,3
9807421,1998,34,55
9807422,1998,2,2
9807423,1998,16,57
9807424,1998,6,10
9807427,1998,13,6
9807443,1998,103,74
9807447,1998,11,5
9807448,1998,19,17
9807452,1998,6,7
9807454,1998,34,23
9807460,1998,6,3
9807462,1998,9,48
9807464,1998,3,13
9807469,1998,13,4
9807479,1998,14,3
9807481,1998,9,0
9807483,1998,1,4
9807487,1998,14,7
9807488,1998,7,5
9807494,1998,29,14
9807497,1998,13,16
9807499,1998,1,0
9807501,1998,5,60
9807504,1998,3,12
9807505,1998,3,5
9807508,1998,20,6
9807513,1998,12,117
9807514,1998,4,2
9807515,1998,2,0
9807537,1998,21,3
9807545,1998,2,1
9807547,1998,72,2
9807550,1998,3,1
9807567,1998,5,18
9807570,1998,3,9
9807572,1998,7,2
9808201,1998,19,4
9808202,1998,20,10
9808206,1998,7,3
9808215,1998,4,4
9808217,1998,8,3
9808218,1998,5,3
9808224,1998,11,39
9808232,1998,29,30
9808242,1998,8,8
9808247,1998,12,5
9808248,1998,19,24
9808257,1998,12,31
9808258,1998,9,7
9808262,1998,20,16
9808265,1998,21,55
9808283,1998,3,41
9808288,1998,14,1
9808290,1998,14,11
9808291,1998,6,6
9808292,1998,22,26
9808295,1998,1,2
9808299,1998,10,54
9808301,1998,2,23
9808304,1998,20,45
9808312,1998,30,46
9808318,1998,13,0
9808329,1998,7,1
9808332,1998,18,10
9808340,1998,7,15
9808341,1998,17,2
9808348,1998,17,1
9808355,1998,26,22
9808356,1998,17,16
9808358,1998,11,0
9808368,1998,8,11
9808371,1998,6,32
9808379,1998,8,11
9808385,1998,6,17
9808406,1998,17,2
9808408,1998,55,4
9808412,1998,38,24
9808413,1998,11,2
9808415,1998,19,23
9808416,1998,8,1
9808425,1998,9,12
9808426,1998,9,15
9808427,1998,9,1
9808428,1998,6,3
9808438,1998,4,5
9808439,1998,16,0
9808444,1998,4,52
9808449,1998,13,7
9808452,1998,2,0
9808453,1998,35,6
9808454,1998,21,33
9808455,1998,4,7
9808456,1998,14,2
9808462,1998,3,5
9808463,1998,9,30
9808467,1998,17,18
9808468,1998,9,25
9808469,1998,6,3
9808474,1998,1,5
9808475,1998,9,1
9808478,1998,12,0
9808483,1998,12,2
9808486,1998,25,7
9808487,1998,7,25
9808491,1998,9,0
9808493,1998,15,42
9808498,1998,4,1
9809211,1998,3,15
9809215,1998,13,4
9809221,1998,7,0
9809224,1998,11,4
9809229,1998,10,5
9809230,1998,8,13
9809244,1998,12,12
9809245,1998,18,10
9809249,1998,15,12
9809251,1998,11,2
9809254,1998,22,8
9809255,1998,4,12
9809263,1998,18,13
9809277,1998,8,4
9809284,1998,17,1
9809285,1998,8,0
9809287,1998,9,8
9809290,1998,15,3
9809291,1998,5,18
9809294,1998,6,2
9809295,1998,4,0
9809296,1998,4,0
9809311,1998,19,39
9809312,1998,4,5
9809319,1998,30,4
9809326,1998,5,0
9809337,1998,15,41
9809351,1998,0,12
9809362,1998,7,2
9809364,1998,22,10
9809365,1998,2,2
9809373,1998,17,1
9809377,1998,29,5
9809383,1998,7,0
9809386,1998,5,4
9809393,1998,10,3
9809396,1998,3,5
9809398,1998,5,8
9809401,1998,1,8
9809402,1998,9,0
9809413,1998,10,2
9809423,1998,18,45
9809427,1998,23,26
9809428,1998,6,0
9809429,1998,24,8
9809431,1998,19,2
9809433,1998,21,14
9809435,1998,3,5
9809439,1998,20,6
9809443,1998,25,23
9809450,1998,6,5
9809453,1998,2,9
9809454,1998,1,6
9809464,1998,9,3
9809468,1998,24,5
9809470,1998,4,31
9809475,1998,4,3
9809478,1998,4,1
9809480,1998,4,34
9809483,1998,13,29
9809485,1998,7,10
9809487,1998,18,10
9809488,1998,12,0
9809493,1998,5,6
9809506,1998,43,15
9809517,1998,18,7
9809523,1998,6,6
9809524,1998,7,2
9809529,1998,39,3
9809544,1998,6,9
9809545,1998,34,2
9809550,1998,21,12
9809555,1998,7,3
9809557,1998,11,3
9809569,1998,2,0
9809576,1998,26,4
9809592,1998,3,0
9809593,1998,7,1
9809596,1998,21,22
9810206,1998,15,7
9810215,1998,9,6
9810227,1998,3,2
9810232,1998,77,62
9810235,1998,16,8
9810237,1998,3,0
9810241,1998,18,14
9810252,1998,4,4
9810259,1998,10,11
9810261,1998,27,8
9810267,1998,8,8
9810270,1998,118,42
9810271,1998,13,3
9810275,1998,15,22
9810276,1998,11,0
9810277,1998,38,18
9810281,1998,7,2
9810283,1998,17,3
9810290,1998,6,3
9810295,1998,4,3
9810300,1998,16,0
9810305,1998,11,0
9810313,1998,13,17
9810316,1998,20,1
9810322,1998,1,14
9810333,1998,6,27
9810336,1998,9,27
9810340,1998,21,4
9810343,1998,10,7
9810361,1998,4,7
9810364,1998,9,5
9810366,1998,27,2
9810367,1998,7,17
9810371,1998,33,34
9810373,1998,0,1
9810374,1998,20,14
9810376,1998,4,4
9810382,1998,14,4
9810385,1998,5,1
9810386,1998,2,22
9810393,1998,12,2
9810395,1998,5,0
9810398,1998,3,1
9810400,1998,19,6
9810409,1998,17,23
9810410,1998,8,23
9810414,1998,9,1
9810421,1998,8,2
9810425,1998,5,8
9810426,1998,8,5
9810435,1998,2,12
9810440,1998,0,22
9810442,1998,12,57
9810451,1998,7,1
9810455,1998,3,0
9810457,1998,6,71
9810460,1998,14,0
9810463,1998,3,1
9810466,1998,14,28
9810471,1998,7,5
9810475,1998,3,21
9810478,1998,15,1
9810479,1998,8,21
9810483,1998,1,0
9810485,1998,1,1
9810489,1998,12,7
9810496,1998,10,21
9810499,1998,22,17
9810500,1998,20,21
9810502,1998,15,0
9810509,1998,6,48
9810512,1998,16,22
9810514,1998,4,45
9810516,1998,10,9
9810530,1998,1,4
9810539,1998,3,4
9810540,1998,10,1
9810551,1998,22,4
9811201,1998,16,28
9811202,1998,10,50
9811203,1998,20,3
9811211,1998,9,3
9811212,1998,15,13
9811217,1998,0,2
9811219,1998,8,4
9811220,1998,10,0
9811231,1998,4,0
9811235,1998,12,11
9811237,1998,31,12
9811239,1998,40,39
9811240,1998,6,4
9811244,1998,3,0
9811245,1998,4,4
9811247,1998,19,8
9811249,1998,25,10
9811250,1998,3,2
9811251,1998,13,13
9811254,1998,36,0
9811257,1998,19,5
9811259,1998,15,9
9811261,1998,2,4
9811265,1998,9,17
9811275,1998,34,37
9811285,1998,20,3
9811289,1998,4,5
9811294,1998,26,11
9811305,1998,3,0
9811307,1998,5,3
9811308,1998,7,10
9811313,1998,92,11
9811323,1998,9,9
9811328,1998,5,2
9811330,1998,8,3
9811334,1998,19,9
9811340,1998,4,3
9811341,1998,18,2
9811343,1998,4,0
9811346,1998,4,3
9811347,1998,10,4
9811349,1998,20,10
9811354,1998,8,0
9811356,1998,6,32
9811357,1998,12,11
9811363,1998,33,36
9811366,1998,7,6
9811369,1998,45,19
9811370,1998,8,7
9811372,1998,3,0
9811380,1998,5,2
9811386,1998,46,15
9811387,1998,9,13
9811396,1998,5,1
9811400,1998,5,0
9811414,1998,14,7
9811416,1998,14,0
9811425,1998,1,2
9811428,1998,10,29
9811429,1998,2,0
9811440,1998,14,5
9811442,1998,8,1
9811449,1998,5,1
9811450,1998,4,1
9811454,1998,11,9
9811456,1998,31,19
9811462,1998,13,0
9811466,1998,8,0
9811468,1998,15,0
9811472,1998,31,36
9811473,1998,6,83
9811474,1998,4,8
9811481,1998,12,21
9811482,1998,4,4
9811483,1998,2,3
9811485,1998,7,2
9811489,1998,29,13
9811495,1998,7,9
9811497,1998,3,0
9811498,1998,31,24
9811499,1998,4,1
9811500,1998,12,40
9811502,1998,27,0
9811510,1998,8,0
9811517,1998,60,0
9811518,1998,6,23
9812202,1998,14,6
9812205,1998,6,109
9812209,1998,22,10
9812212,1998,10,4
9812215,1998,7,3
9812224,1998,2,6
9812229,1998,22,44
9812241,1998,4,0
9812245,1998,14,2
9812251,1998,32,1
9812252,1998,76,14
9812258,1998,5,10
9812261,1998,9,5
9812263,1998,21,8
9812264,1998,5,0
9812266,1998,9,7
9812267,1998,9,12
9812269,1998,15,26
9812272,1998,16,4
9812277,1998,7,12
9812280,1998,23,2
9812287,1998,8,102
9812298,1998,54,5
9812305,1998,9,9
9812311,1998,8,13
9812313,1998,11,0
9812317,1998,12,0
9812320,1998,17,40
9812325,1998,20,0
9812330,1998,4,0
9812331,1998,2,0
9812332,1998,24,9
9812340,1998,7,4
9812345,1998,12,0
9812346,1998,6,6
9812349,1998,12,8
9812355,1998,8,7
9812357,1998,54,17
9812358,1998,10,28
9812359,1998,7,2
9812361,1998,0,8
9812368,1998,0,1
9812369,1998,16,31
9812371,1998,11,40
9812373,1998,8,0
9812374,1998,27,0
9812375,1998,5,26
9812377,1998,12,5
9812380,1998,5,2
9812382,1998,47,4
9812383,1998,50,3
9812385,1998,14,5
9812387,1998,18,12
9812388,1998,6,3
9812392,1998,35,11
9812393,1998,10,6
9812394,1998,8,1
9812399,1998,20,2
9812412,1998,8,6
9812415,1998,26,7
9812417,1998,6,13
9812423,1998,6,9
9812429,1998,3,3
9812440,1998,20,22
9812442,1998,0,1
9812445,1998,9,48
9812446,1998,5,4
9812448,1998,0,111
9812450,1998,1,2
9812454,1998,3,2
9812463,1998,20,16
9812471,1998,3,29
9812472,1998,19,63
9812475,1998,17,23
9812477,1998,3,0
9812478,1998,7,15
9812480,1998,18,0
9812481,1998,8,3
9812482,1998,9,0
9812491,1998,20,5
9812495,1998,20,10
9812497,1998,8,2
9812499,1998,13,7
9812502,1998,11,1
9812503,1998,3,2
9812507,1998,7,0
9812508,1998,8,4
9812510,1998,5,38
9812515,1998,8,7
9812516,1998,10,0
9812517,1998,5,2
9812520,1998,9,6
9812521,1998,9,5
9812522,1998,8,16
9812528,1998,4,2
9812529,1998,3,5
9901206,1999,0,12
9901208,1999,26,7
9901215,1999,8,4
9901216,1999,9,3
9901222,1999,4,11
9901224,1999,19,11
9901225,1999,8,0
9901229,1999,10,31
9901237,1999,13,1
9901242,1999,18,0
9901243,1999,13,27
9901244,1999,22,13
9901246,1999,30,23
9901254,1999,16,45
9901258,1999,5,0
9901260,1999,24,26
9901261,1999,5,3
9901264,1999,12,3
9901266,1999,14,5
9901267,1999,8,3
9901277,1999,16,7
9901278,1999,9,13
9901279,1999,2,0
9901280,1999,22,0
9901281,1999,17,61
9901282,1999,21,0
9901283,1999,17,4
9901287,1999,15,0
9901303,1999,13,0
9901304,1999,4,8
9901312,1999,25,5
9901313,1999,6,1
9901315,1999,4,2
9901317,1999,34,8
9901321,1999,9,6
9901322,1999,9,5
9901323,1999,9,11
9901326,1999,16,3
9901328,1999,23,0
9901347,1999,5,0
9901348,1999,11,3
9901351,1999,13,7
9901354,1999,22,6
9901357,1999,2,0
9901362,1999,70,44
9901363,1999,3,1
9901366,1999,12,1
9901376,1999,12,5
9901380,1999,5,2
9901384,1999,21,26
9901389,1999,22,34
9901394,1999,5,15
9901416,1999,7,9
9901420,1999,6,12
9901425,1999,14,0
9901427,1999,34,2
9901430,1999,10,18
9901431,1999,18,6
9901439,1999,11,6
9901442,1999,9,21
9901444,1999,1,2
9901453,1999,8,0
9902202,1999,46,2
9902213,1999,10,0
9902218,1999,22,1
9902220,1999,20,24
9902226,1999,13,8
9902233,1999,17,21
9902238,1999,26,9
9902239,1999,13,21
9902249,1999,3,0
9902250,1999,4,9
9902251,1999,42,9
9902260,1999,10,14
9902266,1999,7,6
9902277,1999,10,1
9902278,1999,4,0
9902279,1999,2,12
9902280,1999,43,15
9902282,1999,7,1
9902283,1999,21,18
9902289,1999,8,3
9902290,1999,17,6
9902293,1999,31,11
9902294,1999,12,17
9902299,1999,13,2
9902301,1999,4,4
9902302,1999,14,3
9902304,1999,20,6
9902307,1999,22,1
9902314,1999,2,2
9902318,1999,8,10
9902322,1999,24,2
9902323,1999,5,31
9902325,1999,3,5
9902326,1999,25,7
9902328,1999,18,6
9902334,1999,20,30
9902335,1999,8,20
9902340,1999,1,4
9902341,1999,17,16
9902347,1999,15,1
9902356,1999,11,2
9902359,1999,7,1
9902370,1999,4,1
9902371,1999,50,53
9902372,1999,11,16
9902378,1999,13,1
9902410,1999,11,31
9902412,1999,5,4
9902419,1999,28,4
9902420,1999,6,11
9902421,1999,9,0
9902426,1999,17,5
9902428,1999,4,0
9902429,1999,8,2
9902434,1999,10,8
9902440,1999,21,11
9902441,1999,3,5
9902443,1999,31,25
9902446,1999,9,5
9902449,1999,6,12
9902451,1999,23,40
9902452,1999,15,18
9902455,1999,4,0
9902458,1999,4,3
9902464,1999,7,3
9902469,1999,16,4
9902471,1999,8,13
9902476,1999,7,3
9902480,1999,11,1
9902484,1999,34,9
9903202,1999,10,1
9903215,1999,22,14
9903217,1999,7,12
9903218,1999,21,12
9903223,1999,2,0
9903226,1999,23,20
9903230,1999,22,29
9903240,1999,19,4
9903245,1999,23,12
9903246,1999,18,23
9903249,1999,8,6
9903253,1999,8,2
9903257,1999,29,3
9903260,1999,25,42
9903265,1999,11,10
9903267,1999,2,2
9903270,1999,45,8
9903274,1999,48,5
9903276,1999,15,13
9903280,1999,2,3
9903281,1999,7,0
9903282,1999,24,134
9903287,1999,14,3
9903298,1999,11,22
9903299,1999,10,3
9903305,1999,17,10
9903322,1999,10,7
9903327,1999,13,7
9903328,1999,23,5
9903331,1999,3,1
9903333,1999,20,5
9903337,1999,6,10
9903339,1999,3,0
9903341,1999,13,32
9903350,1999,3,2
9903353,1999,6,1
9903354,1999,11,15
9903355,1999,7,56
9903358,1999,18,111
9903359,1999,8,7
9903361,1999,8,3
9903363,1999,7,52
9903366,1999,9,0
9903375,1999,13,8
9903380,1999,3,4
9903381,1999,5,2
9903385,1999,29,15
9903394,1999,11,13
9903396,1999,5,6
9903397,1999,6,4
9903398,1999,0,1
9903403,1999,6,5
9903404,1999,22,40
9903405,1999,3,6
9903411,1999,16,8
9903414,1999,2,6
9903417,1999,5,48
9903418,1999,51,11
9903419,1999,8,8
9903431,1999,5,2
9903435,1999,16,32
9903436,1999,11,19
9903438,1999,1,0
9903440,1999,4,2
9903441,1999,19,6
9903446,1999,4,4
9903449,1999,14,6
9903451,1999,10,42
9903453,1999,31,36
9903456,1999,23,27
9903457,1999,4,5
9903476,1999,16,9
9903478,1999,12,11
9903483,1999,10,3
9903488,1999,24,2
9903493,1999,13,2
9903495,1999,4,9
9903498,1999,20,27
9903502,1999,13,64
9903504,1999,21,2
9903511,1999,4,1
9903513,1999,15,6
9903518,1999,12,2
9903520,1999,14,16
9903530,1999,14,2
9903531,1999,18,2
9903532,1999,7,9
9903535,1999,42,51
9903536,1999,13,3
9903543,1999,34,6
9903546,1999,13,0
9903549,1999,4,17
9904201,1999,16,3
9904205,1999,2,1
9904221,1999,8,5
9904223,1999,8,8
9904226,1999,5,3
9904227,1999,1,3
9904233,1999,17,11
9904239,1999,22,1
9904240,1999,15,16
9904243,1999,31,1
9904249,1999,14,7
9904254,1999,5,2
9904255,1999,9,2
9904256,1999,5,5
9904258,1999,6,8
9904267,1999,3,20
9904270,1999,8,3
9904278,1999,25,25
9904279,1999,18,21
9904283,1999,18,25
9904294,1999,3,0
9904296,1999,2,1
9904304,1999,6,4
9904305,1999,4,2
9904313,1999,13,4
9904317,1999,3,3
9904320,1999,16,11
9904322,1999,1,0
9904325,1999,7,3
9904329,1999,17,2
9904330,1999,34,25
9904332,1999,5,3
9904334,1999,7,6
9904344,1999,5,29
9904346,1999,8,2
9904348,1999,34,10
9904353,1999,20,65
9904355,1999,4,2
9904357,1999,14,1
9904361,1999,3,0
9904370,1999,12,14
9904376,1999,8,7
9904404,1999,10,65
9904408,1999,40,52
9904413,1999,18,23
9904421,1999,17,11
9904427,1999,23,1
9904435,1999,6,1
9904440,1999,4,10
9904444,1999,5,5
9904449,1999,14,1
9904454,1999,12,2
9904456,1999,15,1
9904459,1999,7,5
9904464,1999,15,3
9904468,1999,40,41
9904473,1999,33,6
9904477,1999,19,8
9904488,1999,15,3
9904491,1999,24,10
9904496,1999,17,3
9904497,1999,10,5
9904500,1999,8,3
9904506,1999,9,0
9905202,1999,21,14
9905203,1999,13,2
9905205,1999,2,7
9905211,1999,5,2
9905214,1999,21,43
9905215,1999,8,36
9905216,1999,6,2
9905218,1999,13,4
9905221,1999,5,66
9905226,1999,118,21
9905234,1999,2,2
9905236,1999,5,5
9905238,1999,13,0
9905239,1999,12,10
